Date,High,Low,Open,Close,Volume,Adj Close
2022-02-18,11.140000343322754,10.289999961853027,10.819999694824219,10.710000038146973,21578300,10.710000038146973
2022-02-22,11.050000190734863,10.0,10.550000190734863,10.069999694824219,13514500,10.069999694824219
2022-02-23,10.34000015258789,9.1899995803833,10.3100004196167,9.220000267028809,17483800,9.220000267028809
2022-02-24,11.010000228881836,8.470000267028809,8.699999809265137,10.979999542236328,33511100,10.979999542236328
2022-02-25,9.829999923706055,7.769999980926514,9.699999809265137,8.4399995803833,55994500,8.4399995803833
2022-02-28,8.920000076293945,8.204999923706055,8.479999542236328,8.350000381469727,31356800,8.350000381469727
2022-03-01,8.470000267028809,7.980000019073486,8.380000114440918,8.229999542236328,20808600,8.229999542236328
2022-03-02,8.6899995803833,8.180000305175781,8.510000228881836,8.59000015258789,16802800,8.59000015258789
2022-03-03,8.739999771118164,7.71999979019165,8.710000038146973,7.809999942779541,18468700,7.809999942779541
2022-03-04,7.989999771118164,6.71999979019165,7.880000114440918,6.760000228881836,30098100,6.760000228881836
2022-03-07,7.070000171661377,6.389999866485596,6.989999771118164,6.53000020980835,20973700,6.53000020980835
2022-03-08,7.074999809265137,6.15500020980835,6.449999809265137,6.789999961853027,17179000,6.789999961853027
2022-03-09,7.679999828338623,6.880000114440918,6.880000114440918,7.480000019073486,19761400,7.480000019073486
2022-03-10,7.46999979019165,7.019999980926514,7.429999828338623,7.409999847412109,17516400,7.409999847412109
2022-03-11,7.599999904632568,6.829999923706055,7.519999980926514,6.860000133514404,12345700,6.860000133514404
2022-03-14,7.005000114440918,6.409999847412109,6.71999979019165,6.46999979019165,16950100,6.46999979019165
2022-03-15,7.079999923706055,6.400000095367432,6.510000228881836,7.059999942779541,15321900,7.059999942779541
2022-03-16,7.749000072479248,7.204999923706055,7.25,7.730000019073486,18345900,7.730000019073486
2022-03-17,8.274999618530273,7.429999828338623,7.550000190734863,8.25,13863300,8.25
2022-03-18,8.630000114440918,8.100000381469727,8.149999618530273,8.289999961853027,26173500,8.289999961853027
2022-03-21,8.520000457763672,8.0,8.1899995803833,8.15999984741211,16563600,8.15999984741211
2022-03-22,9.40999984741211,8.114999771118164,8.1899995803833,9.289999961853027,25407100,9.289999961853027
2022-03-23,9.765000343322754,8.960000038146973,9.109999656677246,9.180000305175781,11758800,9.180000305175781
2022-03-24,9.359999656677246,8.75,9.3100004196167,9.029999732971191,14666900,9.029999732971191
2022-03-25,9.069999694824219,8.354999542236328,9.050000190734863,8.649999618530273,15723400,8.649999618530273
2022-03-28,9.0,8.380999565124512,8.6899995803833,8.949999809265137,13461600,8.949999809265137
2022-03-29,10.050000190734863,9.0600004196167,9.0600004196167,9.850000381469727,18308100,9.850000381469727
2022-03-30,9.75,9.104999542236328,9.630000114440918,9.140000343322754,9048200,9.140000343322754
2022-03-31,9.25,8.619999885559082,9.25,8.649999618530273,10247400,8.649999618530273
2022-04-01,8.829999923706055,8.369999885559082,8.760000228881836,8.479999542236328,10672300,8.479999542236328
2022-04-04,9.204999923706055,8.510000228881836,8.520000457763672,9.0600004196167,12553100,9.0600004196167
2022-04-05,9.0,8.28499984741211,8.970000267028809,8.350000381469727,10612000,8.350000381469727
2022-04-06,8.100000381469727,7.300000190734863,8.100000381469727,7.579999923706055,18340500,7.579999923706055
2022-04-07,7.599999904632568,7.099999904632568,7.599999904632568,7.389999866485596,13116800,7.389999866485596
2022-04-08,7.670000076293945,7.059999942779541,7.309999942779541,7.28000020980835,13609700,7.28000020980835
2022-04-11,7.925000190734863,7.019999980926514,7.159999847412109,7.789999961853027,20067400,7.789999961853027
2022-04-12,8.475000381469727,7.739999771118164,7.800000190734863,8.029999732971191,17914400,8.029999732971191
2022-04-13,8.819999694824219,8.0600004196167,8.069999694824219,8.760000228881836,15773700,8.760000228881836
2022-04-14,9.010000228881836,8.59000015258789,8.710000038146973,8.829999923706055,16232900,8.829999923706055
2022-04-18,8.720000267028809,7.960000038146973,8.720000267028809,8.239999771118164,12559900,8.239999771118164
2022-04-19,8.630000114440918,8.029999732971191,8.260000228881836,8.579999923706055,8846200,8.579999923706055
2022-04-20,8.729999542236328,8.03499984741211,8.65999984741211,8.170000076293945,9713900,8.170000076293945
2022-04-21,8.369999885559082,7.320000171661377,8.369999885559082,7.5,14760700,7.5
2022-04-22,7.579999923706055,7.0,7.53000020980835,7.090000152587891,14439500,7.090000152587891
2022-04-25,7.53000020980835,6.860000133514404,6.989999771118164,7.460000038146973,15823300,7.460000038146973
2022-04-26,7.429999828338623,6.800000190734863,7.269999980926514,7.03000020980835,13162300,7.03000020980835
2022-04-27,7.409999847412109,6.710000038146973,7.039999961853027,6.739999771118164,11477400,6.739999771118164
2022-04-28,7.269999980926514,6.519999980926514,6.840000152587891,7.179999828338623,12228200,7.179999828338623
2022-04-29,7.510000228881836,6.960000038146973,7.059999942779541,6.989999771118164,12132900,6.989999771118164
2022-05-02,7.539999961853027,6.579999923706055,6.900000095367432,7.519999980926514,15989300,7.519999980926514
2022-05-03,7.900000095367432,7.170000076293945,7.429999828338623,7.71999979019165,17876700,7.71999979019165
2022-05-04,8.204999923706055,7.364999771118164,7.739999771118164,8.020000457763672,24297800,8.020000457763672
2022-05-05,7.960000038146973,7.025000095367432,7.909999847412109,7.150000095367432,25022900,7.150000095367432
2022-05-06,7.960000038146973,6.25,7.960000038146973,6.710000038146973,45916200,6.710000038146973
2022-05-09,6.880000114440918,5.96999979019165,6.550000190734863,6.0,24560700,6.0
2022-05-10,6.369999885559082,5.215000152587891,6.210000038146973,5.860000133514404,36610200,5.860000133514404
2022-05-11,6.039999961853027,5.23199987411499,5.800000190734863,5.380000114440918,18459100,5.380000114440918
2022-05-12,6.260000228881836,5.150000095367432,5.389999866485596,6.260000228881836,39077100,6.260000228881836
2022-05-13,7.414999961853027,6.389999866485596,6.389999866485596,7.269999980926514,28805100,7.269999980926514
2022-05-16,7.605000019073486,6.949999809265137,7.230000019073486,7.159999847412109,17732100,7.159999847412109
2022-05-17,7.611999988555908,6.989999771118164,7.289999961853027,7.519999980926514,17514800,7.519999980926514
2022-05-18,7.360000133514404,6.769999980926514,7.329999923706055,6.849999904632568,17070900,6.849999904632568
2022-05-19,7.199999809265137,6.619999885559082,6.642000198364258,6.900000095367432,15352500,6.900000095367432
2022-05-20,7.119999885559082,6.449999809265137,7.019999980926514,6.849999904632568,14844800,6.849999904632568
2022-05-23,6.909999847412109,6.519999980926514,6.864999771118164,6.769999980926514,9731900,6.769999980926514
2022-05-24,6.630000114440918,6.050000190734863,6.590000152587891,6.159999847412109,15330800,6.159999847412109
2022-05-25,6.494999885559082,6.050000190734863,6.079999923706055,6.420000076293945,15195800,6.420000076293945
2022-05-26,6.695000171661377,6.300000190734863,6.380000114440918,6.519999980926514,16322200,6.519999980926514
2022-05-27,7.605000019073486,6.659999847412109,6.699999809265137,7.489999771118164,22947300,7.489999771118164
2022-05-31,7.585000038146973,7.03000020980835,7.489999771118164,7.230000019073486,35677300,7.230000019073486
2022-06-01,7.71999979019165,6.909999847412109,7.230000019073486,6.96999979019165,14290000,6.96999979019165
2022-06-02,8.079999923706055,6.880000114440918,6.96999979019165,8.010000228881836,19822000,8.010000228881836
2022-06-03,7.920000076293945,7.489999771118164,7.710000038146973,7.519999980926514,12183900,7.519999980926514
2022-06-06,7.889999866485596,7.105000019073486,7.739999771118164,7.179999828338623,14535600,7.179999828338623
2022-06-07,7.429999828338623,7.03000020980835,7.159999847412109,7.389999866485596,12001400,7.389999866485596
2022-06-08,7.690000057220459,7.289999961853027,7.320000171661377,7.349999904632568,13365600,7.349999904632568
2022-06-09,7.429999828338623,6.659999847412109,7.420000076293945,6.690000057220459,13196800,6.690000057220459
2022-06-10,6.519999980926514,5.679999828338623,6.46999979019165,5.699999809265137,24799200,5.699999809265137
2022-06-13,5.46999979019165,4.920000076293945,5.394999980926514,5.019999980926514,22065000,5.019999980926514
2022-06-14,5.329999923706055,4.809999942779541,5.130000114440918,5.039999961853027,21472100,5.039999961853027
2022-06-15,5.295000076293945,4.869999885559082,5.079999923706055,5.130000114440918,29326900,5.130000114440918
2022-06-16,4.829999923706055,4.300000190734863,4.800000190734863,4.320000171661377,27127700,4.320000171661377
2022-06-17,4.989999771118164,4.5,4.519999980926514,4.829999923706055,25877700,4.829999923706055
2022-06-21,5.244999885559082,4.739999771118164,5.005000114440918,4.760000228881836,19889100,4.760000228881836
2022-06-22,5.110000133514404,4.581999778747559,4.639999866485596,4.820000171661377,15214600,4.820000171661377
2022-06-23,5.445000171661377,4.775000095367432,4.880000114440918,5.380000114440918,22920000,5.380000114440918
2022-06-24,5.670000076293945,5.289999961853027,5.289999961853027,5.659999847412109,15906500,5.659999847412109
2022-06-27,5.78000020980835,5.210000038146973,5.650000095367432,5.429999828338623,11663700,5.429999828338623
2022-06-28,5.579999923706055,5.090000152587891,5.474999904632568,5.130000114440918,9380200,5.130000114440918
2022-06-29,5.170000076293945,4.735000133514404,5.130000114440918,4.78000020980835,13492600,4.78000020980835
2022-06-30,4.800000190734863,4.460000038146973,4.71999979019165,4.710000038146973,10892200,4.710000038146973
2022-07-01,5.110000133514404,4.699999809265137,4.710000038146973,5.110000133514404,14360000,5.110000133514404
2022-07-05,5.489999771118164,4.829999923706055,5.039999961853027,5.46999979019165,13075800,5.46999979019165
2022-07-06,5.704999923706055,5.34499979019165,5.510000228881836,5.360000133514404,17303300,5.360000133514404
2022-07-07,5.699999809265137,5.269999980926514,5.340000152587891,5.650000095367432,14099800,5.650000095367432
2022-07-08,5.639999866485596,5.150000095367432,5.510000228881836,5.559999942779541,13736600,5.559999942779541
2022-07-11,5.5,4.860000133514404,5.5,5.119999885559082,19001500,5.119999885559082
2022-07-12,5.320000171661377,4.929999828338623,5.170000076293945,5.269999980926514,14634100,5.269999980926514
2022-07-13,5.309999942779541,4.980999946594238,5.099999904632568,5.230000019073486,10501700,5.230000019073486
2022-07-14,5.190000057220459,4.900000095367432,5.090000152587891,4.960000038146973,9990200,4.960000038146973
2022-07-15,5.184999942779541,4.885000228881836,5.050000190734863,5.119999885559082,9652200,5.119999885559082
2022-07-18,5.34499979019165,4.992000102996826,5.139999866485596,5.03000020980835,11719700,5.03000020980835
2022-07-19,5.679999828338623,5.119999885559082,5.170000076293945,5.53000020980835,16163800,5.53000020980835
2022-07-20,5.849999904632568,5.489999771118164,5.510000228881836,5.659999847412109,14271700,5.659999847412109
2022-07-21,5.610000133514404,5.349999904632568,5.599999904632568,5.610000133514404,7405200,5.610000133514404
2022-07-22,5.650000095367432,5.119999885559082,5.559999942779541,5.170000076293945,9988600,5.170000076293945
2022-07-25,5.190000057220459,4.85099983215332,5.190000057220459,4.940000057220459,11949000,4.940000057220459
2022-07-26,4.880000114440918,4.610000133514404,4.860000133514404,4.650000095367432,10751600,4.650000095367432
2022-07-27,4.860000133514404,4.440000057220459,4.78000020980835,4.75,20007000,4.75
2022-07-28,5.300000190734863,4.619999885559082,4.880000114440918,5.039999961853027,22496200,5.039999961853027
2022-07-29,5.059999942779541,4.75,5.03000020980835,4.909999847412109,17663300,4.909999847412109
2022-08-01,5.059999942779541,4.679999828338623,4.940000057220459,4.789999961853027,25925100,4.789999961853027
2022-08-02,4.929999828338623,4.619999885559082,4.714000225067139,4.849999904632568,22561200,4.849999904632568
2022-08-03,5.21999979019165,4.744999885559082,4.880000114440918,5.210000038146973,18312300,5.210000038146973
2022-08-04,5.090000152587891,4.619999885559082,5.079999923706055,4.699999809265137,42347700,4.699999809265137
2022-08-05,5.869999885559082,4.710000038146973,4.75,5.71999979019165,55672400,5.71999979019165
2022-08-08,6.2769999504089355,5.659999847412109,5.800000190734863,5.889999866485596,25078300,5.889999866485596
2022-08-09,5.730000019073486,5.300000190734863,5.679999828338623,5.429999828338623,24417100,5.429999828338623
2022-08-10,6.139999866485596,5.739999771118164,5.739999771118164,5.940000057220459,16816700,5.940000057220459
2022-08-11,6.170000076293945,5.840000152587891,6.139999866485596,5.989999771118164,25912400,5.989999771118164
2022-08-12,6.385000228881836,5.900000095367432,6.079999923706055,6.300000190734863,15326600,6.300000190734863
2022-08-15,6.360000133514404,5.949999809265137,6.28000020980835,6.010000228881836,26787800,6.010000228881836
2022-08-16,5.96999979019165,5.5,5.949999809265137,5.679999828338623,16412700,5.679999828338623
2022-08-17,5.53000020980835,5.079999923706055,5.510000228881836,5.085000038146973,17831500,5.085000038146973
2022-08-18,5.150000095367432,4.900000095367432,5.099999904632568,5.059999942779541,17138600,5.059999942779541
2022-08-19,4.909999847412109,4.650000095367432,4.849999904632568,4.75,23283400,4.75
2022-08-22,4.78000020980835,4.610000133514404,4.650000095367432,4.75,16438000,4.75
2022-08-23,4.929999828338623,4.579999923706055,4.739999771118164,4.650000095367432,12183700,4.650000095367432
2022-08-24,4.809999942779541,4.599999904632568,4.659999847412109,4.619999885559082,10481900,4.619999885559082
2022-08-25,4.949999809265137,4.59499979019165,4.679999828338623,4.809999942779541,9984400,4.809999942779541
2022-08-26,4.820000171661377,4.559999942779541,4.820000171661377,4.610000133514404,12604300,4.610000133514404
2022-08-29,4.735000133514404,4.480000019073486,4.5,4.489999771118164,9168400,4.489999771118164
2022-08-30,4.610000133514404,4.360000133514404,4.53000020980835,4.460000038146973,28142700,4.460000038146973
2022-08-31,4.639999866485596,4.329999923706055,4.579999923706055,4.329999923706055,11442900,4.329999923706055
2022-09-01,4.309999942779541,4.110000133514404,4.28000020980835,4.28000020980835,12764000,4.28000020980835
2022-09-02,4.349999904632568,4.045000076293945,4.260000228881836,4.099999904632568,18192500,4.099999904632568
2022-09-06,4.269999980926514,4.034999847412109,4.139999866485596,4.210000038146973,9954700,4.210000038146973
2022-09-07,4.409999847412109,4.130000114440918,4.170000076293945,4.409999847412109,9215200,4.409999847412109
2022-09-08,4.559999942779541,4.295000076293945,4.3480000495910645,4.550000190734863,10539100,4.550000190734863
2022-09-09,4.894999980926514,4.619999885559082,4.619999885559082,4.880000114440918,12558100,4.880000114440918
2022-09-12,5.070000171661377,4.860000133514404,4.920000076293945,4.960000038146973,9850200,4.960000038146973
2022-09-13,4.820000171661377,4.53000020980835,4.619999885559082,4.570000171661377,14134000,4.570000171661377
2022-09-14,4.570000171661377,4.179999828338623,4.510000228881836,4.300000190734863,17992700,4.300000190734863
2022-09-15,4.480000019073486,4.090000152587891,4.21999979019165,4.190000057220459,26427300,4.190000057220459
2022-09-16,4.158999919891357,3.944999933242798,4.070000171661377,4.059999942779541,27491800,4.059999942779541
2022-09-19,4.059999942779541,3.7899999618530273,3.990000009536743,3.880000114440918,19388800,3.880000114440918
2022-09-20,3.799999952316284,3.509999990463257,3.7799999713897705,3.559999942779541,23703200,3.559999942779541
2022-09-21,3.619999885559082,3.2300000190734863,3.569999933242798,3.25,34681100,3.25
2022-09-22,3.259999990463257,3.009999990463257,3.2300000190734863,3.0399999618530273,28795500,3.0399999618530273
2022-09-23,3.2100000381469727,2.8499999046325684,2.930000066757202,3.190000057220459,30808500,3.190000057220459
2022-09-26,3.3550000190734863,3.049999952316284,3.1700000762939453,3.059999942779541,26708700,3.059999942779541
2022-09-27,3.3399999141693115,3.119999885559082,3.1600000858306885,3.1600000858306885,17854700,3.1600000858306885
2022-09-28,3.440000057220459,3.119999885559082,3.1500000953674316,3.4000000953674316,15266600,3.4000000953674316
2022-09-29,3.319999933242798,3.049999952316284,3.309999942779541,3.140000104904175,16118200,3.140000104904175
2022-09-30,3.190000057220459,3.049999952316284,3.140000104904175,3.109999895095825,11036300,3.109999895095825
2022-10-03,3.180000066757202,2.9709999561309814,3.1500000953674316,3.140000104904175,14372500,3.140000104904175
2022-10-04,3.494999885559082,3.2960000038146973,3.299999952316284,3.380000114440918,19099300,3.380000114440918
2022-10-05,3.299999952316284,3.0999999046325684,3.259999990463257,3.2200000286102295,9493300,3.2200000286102295
2022-10-06,3.2699999809265137,2.930000066757202,3.180000066757202,2.990000009536743,16116100,2.990000009536743
2022-10-07,2.9000000953674316,2.740000009536743,2.890000104904175,2.809999942779541,20021000,2.809999942779541
2022-10-10,2.9800000190734863,2.740000009536743,2.8399999141693115,2.940000057220459,19234200,2.940000057220459
2022-10-11,3.0,2.6600000858306885,2.930000066757202,2.700000047683716,16703800,2.700000047683716
2022-10-12,2.8299999237060547,2.63100004196167,2.700000047683716,2.809999942779541,13881700,2.809999942779541
2022-10-13,2.9000000953674316,2.5,2.640000104904175,2.7100000381469727,26901800,2.7100000381469727
2022-10-14,2.8499999046325684,2.440000057220459,2.7699999809265137,2.444999933242798,18925100,2.444999933242798
2022-10-17,2.6600000858306885,2.309999942779541,2.4100000858306885,2.4800000190734863,23637500,2.4800000190734863
2022-10-18,2.690000057220459,2.4700000286102295,2.609999895095825,2.5,18128000,2.5
2022-10-19,2.4579999446868896,2.2799999713897705,2.450000047683716,2.309999942779541,17651200,2.309999942779541
2022-10-20,2.5299999713897705,2.299999952316284,2.299999952316284,2.440000057220459,22275700,2.440000057220459
2022-10-21,2.484999895095825,2.259999990463257,2.4000000953674316,2.4800000190734863,16754100,2.4800000190734863
2022-10-24,2.5,2.2699999809265137,2.5,2.359999895095825,18875300,2.359999895095825
2022-10-25,2.7300000190734863,2.3499999046325684,2.380000114440918,2.7200000286102295,21293800,2.7200000286102295
2022-10-26,2.88700008392334,2.6449999809265137,2.6500000953674316,2.6700000762939453,16478400,2.6700000762939453
2022-10-27,2.9100000858306885,2.630000114440918,2.694999933242798,2.6500000953674316,15350800,2.6500000953674316
2022-10-28,2.7290000915527344,2.5299999713897705,2.6080000400543213,2.690000057220459,15311200,2.690000057220459
2022-10-31,2.75,2.549999952316284,2.619999885559082,2.5899999141693115,17511000,2.5899999141693115
2022-11-01,2.7799999713897705,2.369999885559082,2.690000057220459,2.440000057220459,20664300,2.440000057220459
2022-11-02,2.515000104904175,2.2799999713897705,2.4200000762939453,2.2899999618530273,25058900,2.2899999618530273
2022-11-03,2.5299999713897705,2.25,2.2699999809265137,2.3399999141693115,29348300,2.3399999141693115
2022-11-04,2.390000104904175,1.9500000476837158,2.380000114440918,2.0199999809265137,39814300,2.0199999809265137
2022-11-07,2.0799999237060547,1.7300000190734863,2.069999933242798,1.7350000143051147,33663900,1.7350000143051147
2022-11-08,1.7899999618530273,1.4600000381469727,1.7899999618530273,1.6399999856948853,52845200,1.6399999856948853
2022-11-09,1.6299999952316284,1.5,1.6100000143051147,1.5099999904632568,24933400,1.5099999904632568
2022-11-10,2.119999885559082,1.649999976158142,1.7000000476837158,1.909999966621399,83621200,1.909999966621399
2022-11-11,2.190000057220459,1.850000023841858,1.909999966621399,2.0799999237060547,40906500,2.0799999237060547
2022-11-14,2.1500000953674316,1.8600000143051147,2.119999885559082,1.8700000047683716,23076300,1.8700000047683716
2022-11-15,2.069999933242798,1.909999966621399,2.0399999618530273,2.049999952316284,31646000,2.049999952316284
2022-11-16,2.009999990463257,1.8799999952316284,2.0,1.9199999570846558,14885400,1.9199999570846558
2022-11-17,1.9049999713897705,1.7799999713897705,1.850000023841858,1.8700000047683716,11813700,1.8700000047683716
2022-11-18,1.9199999570846558,1.649999976158142,1.8799999952316284,1.7200000286102295,49087200,1.7200000286102295
2022-11-21,1.7300000190734863,1.600000023841858,1.690000057220459,1.690000057220459,14952000,1.690000057220459
2022-11-22,1.6799999475479126,1.5800000429153442,1.6699999570846558,1.6399999856948853,27312200,1.6399999856948853
2022-11-23,1.940000057220459,1.659999966621399,1.659999966621399,1.9299999475479126,27784100,1.9299999475479126
2022-11-25,2.069999933242798,1.8450000286102295,1.909999966621399,2.069999933242798,11064200,2.069999933242798
2022-11-28,2.0999999046325684,1.809999942779541,2.0299999713897705,1.8200000524520874,16497800,1.8200000524520874
2022-11-29,1.850000023841858,1.7300000190734863,1.8200000524520874,1.75,10297500,1.75
2022-11-30,1.8899999856948853,1.6799999475479126,1.75,1.850000023841858,20076300,1.850000023841858
2022-12-01,1.9600000381469727,1.7999999523162842,1.8799999952316284,1.8600000143051147,18833400,1.8600000143051147
2022-12-02,1.8300000429153442,1.7100000381469727,1.7799999713897705,1.7100000381469727,18024100,1.7100000381469727
2022-12-05,1.7300000190734863,1.5299999713897705,1.7200000286102295,1.5399999618530273,16434300,1.5399999618530273
2022-12-06,1.600000023841858,1.399999976158142,1.600000023841858,1.409999966621399,13810000,1.409999966621399
2022-12-07,1.4199999570846558,1.2599999904632568,1.3899999856948853,1.2899999618530273,26206600,1.2899999618530273
2022-12-08,1.4500000476837158,1.2799999713897705,1.309999942779541,1.3200000524520874,12824500,1.3200000524520874
2022-12-09,1.3550000190734863,1.25,1.2999999523162842,1.2999999523162842,16065900,1.2999999523162842
2022-12-12,1.475000023841858,1.2799999713897705,1.309999942779541,1.4500000476837158,20003200,1.4500000476837158
2022-12-13,1.75,1.4299999475479126,1.6399999856948853,1.5299999713897705,50029700,1.5299999713897705
2022-12-14,1.6100000143051147,1.4299999475479126,1.4700000286102295,1.5199999809265137,18632500,1.5199999809265137
