Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,2.546875,2.5625,2.476562976837158,2.539062976837158,1.948197364807129,14484000
2000-01-04,2.507812976837158,2.53125,2.328125,2.40625,1.8462905883789062,18216800
2000-01-05,2.40625,2.429687976837158,2.335937976837158,2.335937976837158,1.7923414707183838,24022400
2000-01-06,2.5,2.59375,2.460937976837158,2.476562976837158,1.9002411365509033,26992000
2000-01-07,2.484375,2.601562976837158,2.4375,2.539062976837158,1.948197364807129,17420000
2000-01-10,2.523437976837158,2.539062976837158,2.492187976837158,2.5,1.9182244539260864,15232800
2000-01-11,2.5,2.523437976837158,2.453125,2.460937976837158,1.8882529735565186,19578400
2000-01-12,2.460937976837158,2.46875,2.4375,2.4375,1.8702688217163086,16377600
2000-01-13,2.4375,2.460937976837158,2.382812976837158,2.4375,1.8702688217163086,18737600
2000-01-14,2.429687976837158,2.492187976837158,2.421875,2.460937976837158,1.8882529735565186,9264800
2000-01-18,2.429687976837158,2.445312976837158,2.367187976837158,2.382812976837158,1.8283088207244873,7888000
2000-01-19,2.414062976837158,2.421875,2.296875,2.304687976837158,1.7683626413345337,14485600
2000-01-20,2.359375,2.375,2.273437976837158,2.3125,1.774357795715332,9239200
2000-01-21,2.28125,2.289062976837158,2.109375,2.15625,1.654468297958374,43389600
2000-01-24,2.09375,2.148437976837158,2.0625,2.078125,1.5945239067077637,28382400
2000-01-25,2.078125,2.148437976837158,2.070312976837158,2.125,1.6304901838302612,13167200
2000-01-26,2.101562976837158,2.1875,2.101562976837158,2.171875,1.6664577722549438,16465600
2000-01-27,2.164062976837158,2.226562976837158,2.109375,2.140625,1.6424793004989624,12228800
2000-01-28,2.109375,2.117187976837158,2.03125,2.039062976837158,1.5645519495010376,13932000
2000-01-31,2.046875,2.0625,2.007812976837158,2.039062976837158,1.5645519495010376,11296800
2000-02-01,2.007812976837158,2.085937976837158,2.007812976837158,2.078125,1.5945239067077637,10495200
2000-02-02,2.085937976837158,2.21875,2.007812976837158,2.1875,1.6784462928771973,11921600
2000-02-03,2.15625,2.320312976837158,2.125,2.273437976837158,1.7443857192993164,22321600
2000-02-04,2.273437976837158,2.328125,2.15625,2.289062976837158,1.7563754320144653,21488800
2000-02-07,2.234375,2.242187976837158,2.117187976837158,2.148437976837158,1.6484743356704712,17973600
2000-02-08,2.171875,2.21875,2.171875,2.195312976837158,1.687878131866455,13179200
2000-02-09,2.1875,2.1875,2.125,2.132812976837158,1.6398255825042725,9064800
2000-02-10,2.125,2.1875,2.046875,2.15625,1.6578439474105835,9249600
2000-02-11,2.171875,2.171875,2.046875,2.09375,1.6097911596298218,9435200
2000-02-14,2.101562976837158,2.109375,2.039062976837158,2.085937976837158,1.6037845611572266,6545600
2000-02-15,2.085937976837158,2.085937976837158,2.015625,2.039062976837158,1.5677443742752075,9323200
2000-02-16,2.046875,2.046875,1.9375,1.953125,1.5016705989837646,13372000
2000-02-17,1.9453129768371582,2.023437976837158,1.875,1.8984379768371582,1.4596244096755981,15456000
2000-02-18,1.921875,1.953125,1.875,1.890625,1.453616738319397,13061600
2000-02-22,1.921875,1.921875,1.84375,1.859375,1.4295904636383057,8357600
2000-02-23,1.875,1.8984379768371582,1.8359379768371582,1.8359379768371582,1.4115715026855469,6146400
2000-02-24,1.8125,1.828125,1.7421879768371582,1.78125,1.3695240020751953,10845600
2000-02-25,1.78125,1.84375,1.7421879768371582,1.765625,1.3575106859207153,13180800
2000-02-28,1.765625,1.875,1.765625,1.875,1.4416038990020752,24096000
2000-02-29,1.890625,2.03125,1.890625,1.9921879768371582,1.5317044258117676,26546400
2000-03-01,2.023437976837158,2.078125,1.953125,2.0625,1.58576500415802,27174400
2000-03-02,2.070312976837158,2.164062976837158,2.0625,2.09375,1.6097911596298218,15819200
2000-03-03,2.03125,2.15625,1.9453129768371582,2.117187976837158,1.6278111934661865,11916000
2000-03-06,2.09375,2.09375,2.015625,2.046875,1.5737508535385132,7564000
2000-03-07,2.03125,2.039062976837158,1.9375,1.953125,1.5016705989837646,8252000
2000-03-08,1.875,1.96875,1.8515629768371582,1.96875,1.5136843919754028,17496800
2000-03-09,1.9375,1.9609379768371582,1.90625,1.953125,1.5016705989837646,25407200
2000-03-10,1.9140629768371582,1.9375,1.8984379768371582,1.90625,1.4656310081481934,16752800
2000-03-13,1.890625,1.890625,1.8125,1.875,1.4416038990020752,18860000
2000-03-14,1.8671879768371582,1.921875,1.84375,1.890625,1.453616738319397,15794400
2000-03-15,1.859375,2.148437976837158,1.84375,2.125,1.6338176727294922,27708800
2000-03-16,2.21875,2.625,2.195312976837158,2.5,1.9221391677856445,50528800
2000-03-17,2.515625,2.523437976837158,2.375,2.375,1.8260318040847778,31469600
2000-03-20,2.40625,2.46875,2.375,2.460937976837158,1.8921053409576416,13784800
2000-03-21,2.492187976837158,2.53125,2.460937976837158,2.5,1.9221391677856445,29170400
2000-03-22,2.492187976837158,2.5,2.4375,2.492187976837158,1.9161325693130493,20886400
2000-03-23,2.492187976837158,2.5,2.445312976837158,2.492187976837158,1.9161325693130493,12995200
2000-03-24,2.5,2.617187976837158,2.484375,2.609375,2.006232500076294,19417600
2000-03-27,2.585937976837158,2.632812976837158,2.5625,2.585937976837158,1.988213062286377,18944000
2000-03-28,2.617187976837158,2.804687976837158,2.601562976837158,2.632812976837158,2.0242536067962646,20434400
2000-03-29,2.65625,2.671875,2.578125,2.640625,2.030259609222412,21820800
2000-03-30,2.632812976837158,3.0,2.632812976837158,2.867187976837158,2.204453706741333,36228800
2000-03-31,2.890625,3.070312976837158,2.765625,2.773437976837158,2.1323721408843994,44549600
2000-04-03,2.8125,3.0,2.8125,2.976562976837158,2.2885470390319824,18180000
2000-04-04,2.976562976837158,3.054687976837158,2.78125,2.914062976837158,2.2404935359954834,21895200
2000-04-05,2.945312976837158,2.984375,2.882812976837158,2.960937976837158,2.2765326499938965,9339200
2000-04-06,2.953125,2.960937976837158,2.8125,2.875,2.210458755493164,29628000
2000-04-07,2.875,2.945312976837158,2.820312976837158,2.859375,2.1984457969665527,18076800
2000-04-10,2.820312976837158,2.828125,2.75,2.773437976837158,2.1323721408843994,22452000
2000-04-11,2.75,2.765625,2.664062976837158,2.71875,2.090325355529785,20360800
2000-04-12,2.71875,2.789062976837158,2.695312976837158,2.695312976837158,2.0723063945770264,18223200
2000-04-13,2.726562976837158,2.765625,2.632812976837158,2.632812976837158,2.0242536067962646,26545600
2000-04-14,2.625,2.632812976837158,2.421875,2.46875,1.8981118202209473,21734400
2000-04-17,2.5,2.523437976837158,2.476562976837158,2.5,1.9221391677856445,16349600
2000-04-18,2.5,2.546875,2.484375,2.515625,1.9341514110565186,9162400
2000-04-19,2.546875,2.585937976837158,2.523437976837158,2.554687976837158,1.9641857147216797,7352800
2000-04-20,2.578125,2.585937976837158,2.539062976837158,2.5625,1.9701919555664062,11044000
2000-04-24,2.53125,2.585937976837158,2.523437976837158,2.554687976837158,1.9641857147216797,11687200
2000-04-25,2.523437976837158,2.539062976837158,2.46875,2.476562976837158,1.9041192531585693,21580800
2000-04-26,2.492187976837158,2.5,2.304687976837158,2.320312976837158,1.7839852571487427,20153600
2000-04-27,2.25,2.304687976837158,2.171875,2.25,1.7299253940582275,18437600
2000-04-28,2.40625,2.484375,2.367187976837158,2.398437976837158,1.8440531492233276,15627200
2000-05-01,2.414062976837158,2.429687976837158,2.382812976837158,2.421875,1.8620713949203491,13691200
2000-05-02,2.375,2.398437976837158,2.257812976837158,2.382812976837158,1.8320391178131104,17750400
2000-05-03,2.328125,2.328125,2.226562976837158,2.234375,1.7179113626480103,19820000
2000-05-04,2.34375,2.390625,2.296875,2.335937976837158,1.7959991693496704,13243200
2000-05-05,2.304687976837158,2.40625,2.304687976837158,2.351562976837158,1.8080124855041504,9849600
2000-05-08,2.34375,2.351562976837158,2.25,2.273437976837158,1.7479453086853027,16074400
2000-05-09,2.304687976837158,2.34375,2.28125,2.320312976837158,1.787917137145996,8495200
2000-05-10,2.296875,2.320312976837158,2.265625,2.28125,1.7578169107437134,9864800
2000-05-11,2.265625,2.28125,2.203125,2.25,1.7337374687194824,11016800
2000-05-12,2.265625,2.28125,2.242187976837158,2.257812976837158,1.7397584915161133,9217600
2000-05-15,2.265625,2.4375,2.265625,2.4375,1.8782150745391846,13791200
2000-05-16,2.546875,2.578125,2.46875,2.5,1.9263755083084106,19102400
2000-05-17,2.46875,2.5,2.445312976837158,2.453125,1.8902555704116821,14739200
2000-05-18,2.390625,2.507812976837158,2.390625,2.5,1.9263755083084106,16905600
2000-05-19,2.476562976837158,2.578125,2.476562976837158,2.5625,1.9745336771011353,15934400
2000-05-22,2.578125,2.609375,2.523437976837158,2.546875,1.9624955654144287,8154400
2000-05-23,2.5625,2.710937976837158,2.554687976837158,2.648437976837158,2.0407543182373047,11828800
2000-05-24,2.664062976837158,2.664062976837158,2.570312976837158,2.609375,2.0106544494628906,17385600
2000-05-25,2.609375,2.65625,2.59375,2.609375,2.0106544494628906,12440000
2000-05-26,2.609375,2.609375,2.585937976837158,2.585937976837158,1.9925950765609741,3437600
2000-05-30,2.59375,2.671875,2.585937976837158,2.632812976837158,2.028715133666992,4646400
2000-05-31,2.664062976837158,2.773437976837158,2.640625,2.703125,2.082892894744873,6007200
2000-06-01,2.65625,2.796875,2.648437976837158,2.742187976837158,2.1129934787750244,9860800
2000-06-02,2.75,2.789062976837158,2.742187976837158,2.78125,2.1430931091308594,6104800
2000-06-05,2.78125,2.796875,2.71875,2.71875,2.09493350982666,5858400
2000-06-06,2.671875,2.671875,2.523437976837158,2.539062976837158,1.9564753770828247,8768800
